country,sub_item,year,currency,VA1,code,VA2,WAGE1
Sweden,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1985,Swedish krona,92777000000,GH,92777000000,69876000000
Sweden,"Transport, storage and communications",1985,Swedish krona,47025000000,I,47025000000,34713000000
Sweden,"Financial intermediation real estate, renting and business activities",1985,Swedish krona,138745000000,JK,138745000000,42578000000
Sweden,Total Economy,1985,Swedish krona,789253000000,TOT,789253000000,521023000000
Sweden,"Agriculture, hunting, forestry fishing",1986,Swedish krona,29845000000,AB,29845000000,7465000000
Sweden,Mining and quarrying,1986,Swedish krona,3237000000,C,3237000000,2078000000
Sweden,Manufacturing,1986,Swedish krona,207780000000,D,207780000000,141419000000
Sweden,"Electricity, gas and water supply",1986,Swedish krona,26764000000,E,26764000000,5197000000
Sweden,Construction,1986,Swedish krona,53871000000,F,53871000000,42882000000
Sweden,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1986,Swedish krona,100497000000,GH,100497000000,75472000000
Sweden,"Transport, storage and communications",1986,Swedish krona,52330000000,I,52330000000,38785000000
Sweden,"Financial intermediation real estate, renting and business activities",1986,Swedish krona,161670000000,JK,161670000000,48462000000
Sweden,Total Economy,1986,Swedish krona,874127000000,TOT,874127000000,566670000000
Sweden,"Agriculture, hunting, forestry fishing",1987,Swedish krona,30473000000,AB,30473000000,7979000000
Sweden,Mining and quarrying,1987,Swedish krona,3125000000,C,3125000000,2210000000
Sweden,Manufacturing,1987,Swedish krona,223061000000,D,223061000000,151132000000
Sweden,"Electricity, gas and water supply",1987,Swedish krona,28256000000,E,28256000000,5899000000
Sweden,Construction,1987,Swedish krona,59912000000,F,59912000000,48667000000
Sweden,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1987,Swedish krona,111115000000,GH,111115000000,84436000000
Sweden,"Transport, storage and communications",1987,Swedish krona,57573000000,I,57573000000,41957000000
Sweden,"Financial intermediation real estate, renting and business activities",1987,Swedish krona,177897000000,JK,177897000000,55105000000
Sweden,Total Economy,1987,Swedish krona,943148000000,TOT,943148000000,613221000000
Sweden,"Agriculture, hunting, forestry fishing",1988,Swedish krona,31748000000,AB,31748000000,8180000000
Sweden,Mining and quarrying,1988,Swedish krona,3352000000,C,3352000000,2268000000
Sweden,Manufacturing,1988,Swedish krona,239892000000,D,239892000000,165808000000
Sweden,"Electricity, gas and water supply",1988,Swedish krona,30046000000,E,30046000000,6583000000
Sweden,Construction,1988,Swedish krona,67847000000,F,67847000000,54442000000
Sweden,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1988,Swedish krona,122491000000,GH,122491000000,93890000000
Sweden,"Transport, storage and communications",1988,Swedish krona,64789000000,I,64789000000,44560000000
Sweden,"Financial intermediation real estate, renting and business activities",1988,Swedish krona,198826000000,JK,198826000000,62417000000
Sweden,Total Economy,1988,Swedish krona,1027427000000,TOT,1027427000000,670107000000
Sweden,"Agriculture, hunting, forestry fishing",1989,Swedish krona,34954000000,AB,34954000000,8951000000
Sweden,Mining and quarrying,1989,Swedish krona,4015000000,C,4015000000,2470000000
Sweden,Manufacturing,1989,Swedish krona,259388000000,D,259388000000,180506000000
Sweden,"Electricity, gas and water supply",1989,Swedish krona,31981000000,E,31981000000,6872000000
Sweden,Construction,1989,Swedish krona,83644000000,F,83644000000,65029000000
Sweden,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1989,Swedish krona,134392000000,GH,134392000000,105600000000
Sweden,"Transport, storage and communications",1989,Swedish krona,71617000000,I,71617000000,50054000000
Sweden,"Financial intermediation real estate, renting and business activities",1989,Swedish krona,218656000000,JK,218656000000,72202000000
Sweden,Total Economy,1989,Swedish krona,1138985000000,TOT,1138985000000,751237000000
Sweden,"Agriculture, hunting, forestry fishing",1990,Swedish krona,34981000000,AB,34981000000,9526000000
Sweden,Mining and quarrying,1990,Swedish krona,4186000000,C,4186000000,2497000000
Sweden,Manufacturing,1990,Swedish krona,267550000000,D,267550000000,193179000000
Sweden,"Electricity, gas and water supply",1990,Swedish krona,36226000000,E,36226000000,7951000000
Sweden,Construction,1990,Swedish krona,94090000000,F,94090000000,74624000000
Sweden,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1990,Swedish krona,138795000000,GH,138795000000,115375000000
Sweden,"Transport, storage and communications",1990,Swedish krona,81417000000,I,81417000000,55972000000
Sweden,"Financial intermediation real estate, renting and business activities",1990,Swedish krona,248098000000,JK,248098000000,83575000000
Sweden,Total Economy,1990,Swedish krona,1250971000000,TOT,1250971000000,841973000000
Sweden,"Agriculture, hunting, forestry fishing",1991,Swedish krona,31211000000,AB,31211000000,9534000000
Sweden,Mining and quarrying,1991,Swedish krona,3522000000,C,3522000000,2694000000
Sweden,Manufacturing,1991,Swedish krona,258619000000,D,258619000000,196753000000
Sweden,"Electricity, gas and water supply",1991,Swedish krona,40483000000,E,40483000000,8054000000
Sweden,Construction,1991,Swedish krona,98536000000,F,98536000000,78637000000
Sweden,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1991,Swedish krona,141566000000,GH,141566000000,117830000000
Sweden,"Transport, storage and communications",1991,Swedish krona,87878000000,I,87878000000,59461000000
Sweden,"Financial intermediation real estate, renting and business activities",1991,Swedish krona,277480000000,JK,277480000000,92175000000
Sweden,Total Economy,1991,Swedish krona,1307583000000,TOT,1307583000000,887085000000
Sweden,"Agriculture, hunting, forestry fishing",1992,Swedish krona,29536000000,AB,29536000000,9094000000
Sweden,Mining and quarrying,1992,Swedish krona,3535000000,C,3535000000,2603000000
Sweden,Manufacturing,1992,Swedish krona,246977000000,D,246977000000,188257000000
Sweden,"Electricity, gas and water supply",1992,Swedish krona,42613000000,E,42613000000,8340000000
Sweden,Construction,1992,Swedish krona,91790000000,F,91790000000,70693000000
Sweden,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1992,Swedish krona,139139000000,GH,139139000000,115095000000
Sweden,"Transport, storage and communications",1992,Swedish krona,89683000000,I,89683000000,58338000000
Sweden,"Financial intermediation real estate, renting and business activities",1992,Swedish krona,286297000000,JK,286297000000,91963000000
Sweden,Total Economy,1992,Swedish krona,1308666000000,TOT,1308666000000,874221000000
Sweden,"Agriculture, hunting, forestry fishing",1993,Swedish krona,27498000000,AB,27498000000,8543000000
Sweden,Mining and quarrying,1993,Swedish krona,3467000000,C,3467000000,2414000000
Sweden,Manufacturing,1993,Swedish krona,260134000000,D,260134000000,177926000000
Sweden,"Electricity, gas and water supply",1993,Swedish krona,42781000000,E,42781000000,8195000000
Sweden,Construction,1993,Swedish krona,79490000000,F,79490000000,61920000000
Sweden,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1993,Swedish krona,139615000000,GH,139615000000,111016000000
Sweden,"Transport, storage and communications",1993,Swedish krona,84992000000,I,84992000000,58893000000
Sweden,"Financial intermediation real estate, renting and business activities",1993,Swedish krona,316945000000,JK,316945000000,93049000000
Sweden,Total Economy,1993,Swedish krona,1328816000000,TOT,1328816000000,851603000000
Sweden,"Agriculture, hunting, forestry fishing",1994,Swedish krona,30183000000,AB,30183000000,8974000000
Sweden,Mining and quarrying,1994,Swedish krona,4083000000,C,4083000000,2637000000
Sweden,Manufacturing,1994,Swedish krona,299538000000,D,299538000000,194754000000
Sweden,"Electricity, gas and water supply",1994,Swedish krona,41433000000,E,41433000000,8439000000
Sweden,Construction,1994,Swedish krona,74013000000,F,74013000000,59449000000
Sweden,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1994,Swedish krona,150351000000,GH,150351000000,117187000000
Sweden,"Transport, storage and communications",1994,Swedish krona,89630000000,I,89630000000,59199000000
Sweden,"Financial intermediation real estate, renting and business activities",1994,Swedish krona,325973000000,JK,325973000000,98330000000
Sweden,Total Economy,1994,Swedish krona,1396953000000,TOT,1396953000000,887510000000
Sweden,"Agriculture, hunting, forestry fishing",1995,Swedish Krona,47541000000,AB,47541000000,11206000000
Sweden,Mining and quarrying,1995,Swedish Krona,5529000000,C,5529000000,2827000000
Sweden,Manufacturing,1995,Swedish Krona,352442000000,D,352442000000,208781000000
Sweden,"Electricity, gas and water supply",1995,Swedish Krona,49678000000,E,49678000000,9672000000
Sweden,Construction,1995,Swedish Krona,72203000000,F,72203000000,53716000000
Sweden,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1995,Swedish Krona,187056000000,GH,187056000000,131484000000
Sweden,"Transport, storage and communications",1995,Swedish Krona,123947000000,I,123947000000,68931000000
Sweden,"Financial intermediation real estate, renting and business activities",1995,Swedish Krona,363629000000,JK,363629000000,124755000000
Sweden,Total Economy,1995,Swedish Krona,1573927000000,TOT,1573927000000,948001000000
Sweden,"Agriculture, hunting, forestry fishing",1996,Swedish Krona,43625000000,AB,43625000000,11631000000
Sweden,Mining and quarrying,1996,Swedish Krona,4555000000,C,4555000000,2663000000
Sweden,Manufacturing,1996,Swedish Krona,348404000000,D,348404000000,223779000000
Sweden,"Electricity, gas and water supply",1996,Swedish Krona,49158000000,E,49158000000,10466000000
Sweden,Construction,1996,Swedish Krona,72711000000,F,72711000000,55464000000
Sweden,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1996,Swedish Krona,191599000000,GH,191599000000,139328000000
Sweden,"Transport, storage and communications",1996,Swedish Krona,127257000000,I,127257000000,73470000000
Sweden,"Financial intermediation real estate, renting and business activities",1996,Swedish Krona,389353000000,JK,389353000000,136801000000
Sweden,Total Economy,1996,Swedish Krona,1619885000000,TOT,1619885000000,1009058000000
Sweden,"Agriculture, hunting, forestry fishing",1997,Swedish Krona,44181000000,AB,44181000000,11791000000
Sweden,Mining and quarrying,1997,Swedish Krona,5522000000,C,5522000000,2843000000
Sweden,Manufacturing,1997,Swedish Krona,366048000000,D,366048000000,232380000000
Sweden,"Electricity, gas and water supply",1997,Swedish Krona,50797000000,E,50797000000,11253000000
Sweden,Construction,1997,Swedish Krona,71620000000,F,71620000000,56222000000
Sweden,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1997,Swedish Krona,198281000000,GH,198281000000,145335000000
Sweden,"Transport, storage and communications",1997,Swedish Krona,135706000000,I,135706000000,76457000000
Sweden,"Financial intermediation real estate, renting and business activities",1997,Swedish Krona,413640000000,JK,413640000000,144202000000
Sweden,Total Economy,1997,Swedish Krona,1693870000000,TOT,1693870000000,1043457000000
Sweden,"Agriculture, hunting, forestry fishing",1998,Swedish Krona,43357000000,AB,43357000000,11939000000
Sweden,Mining and quarrying,1998,Swedish Krona,5408000000,C,5408000000,3058000000
Sweden,Manufacturing,1998,Swedish Krona,388867000000,D,388867000000,243749000000
Sweden,"Electricity, gas and water supply",1998,Swedish Krona,48143000000,E,48143000000,11773000000
Sweden,Construction,1998,Swedish Krona,76220000000,F,76220000000,58522000000
Sweden,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1998,Swedish Krona,209774000000,GH,209774000000,152196000000
Sweden,"Transport, storage and communications",1998,Swedish Krona,145030000000,I,145030000000,80328000000
Sweden,"Financial intermediation real estate, renting and business activities",1998,Swedish Krona,428400000000,JK,428400000000,156733000000
Sweden,Total Economy,1998,Swedish Krona,1770867000000,TOT,1770867000000,1089025000000
Sweden,"Agriculture, hunting, forestry fishing",1999,Swedish Krona,42592000000,AB,42592000000,11928000000
Sweden,Mining and quarrying,1999,Swedish Krona,4642000000,C,4642000000,2743000000
Sweden,Manufacturing,1999,Swedish Krona,407397000000,D,407397000000,245391000000
Sweden,"Electricity, gas and water supply",1999,Swedish Krona,46382000000,E,46382000000,11658000000
Sweden,Construction,1999,Swedish Krona,80768000000,F,80768000000,61248000000
Sweden,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1999,Swedish Krona,219087000000,GH,219087000000,156768000000
Sweden,"Transport, storage and communications",1999,Swedish Krona,152299000000,I,152299000000,84015000000
Sweden,"Financial intermediation real estate, renting and business activities",1999,Swedish Krona,465248000000,JK,465248000000,171867000000
Sweden,Total Economy,1999,Swedish Krona,1870324000000,TOT,1870324000000,1126410000000
Sweden,"Agriculture, hunting, forestry fishing",2000,Swedish Krona,41067000000,AB,41067000000,12784000000
Sweden,Mining and quarrying,2000,Swedish Krona,4782000000,C,4782000000,2640000000
Sweden,Manufacturing,2000,Swedish Krona,437497000000,D,437497000000,265845000000
Sweden,"Electricity, gas and water supply",2000,Swedish Krona,46060000000,E,46060000000,11605000000
Sweden,Construction,2000,Swedish Krona,85082000000,F,85082000000,68087000000
Sweden,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",2000,Swedish Krona,232383000000,GH,232383000000,171265000000
Sweden,"Transport, storage and communications",2000,Swedish Krona,157553000000,I,157553000000,91598000000
Sweden,"Financial intermediation real estate, renting and business activities",2000,Swedish Krona,505979000000,JK,505979000000,207344000000
Sweden,Total Economy,2000,Swedish Krona,1989449000000,TOT,1989449000000,1240844000000
Sweden,"Agriculture, hunting, forestry fishing",2001,Swedish Krona,42655000000,AB,42655000000,13215000000
